date,train_id,inducted,actual_failure_occurred,branding_sla_met,energy_consumed_kwh,passenger_complaints,on_time_percentage,total_km_covered,maintenance_cost_inr
2025-08-08,T016,False,False,False,86,1,96.45,0,970
2025-08-08,T017,True,False,True,179,0,98.69,238,91
2025-08-08,T018,True,False,True,154,0,96.18,391,952
2025-08-08,T019,True,False,True,191,0,96.17,260,1953
2025-08-08,T020,False,False,True,56,0,95.77,0,562
2025-08-08,T021,True,False,True,197,0,98.6,300,186
2025-08-08,T022,False,False,True,88,1,97.44,0,1105
2025-08-08,T023,True,False,True,194,0,99.02,208,118
2025-08-08,T024,False,False,True,65,1,97.88,0,1333
2025-08-08,T025,False,False,True,60,0,97.96,0,1194
2025-08-09,T001,True,False,True,161,0,97.26,216,1843
2025-08-09,T002,True,False,True,195,1,98.94,204,712
2025-08-09,T003,True,False,True,150,0,97.03,257,478
2025-08-09,T004,True,False,True,181,0,98.82,228,898
2025-08-09,T005,True,False,True,196,0,95.81,201,1521
2025-08-09,T006,False,False,False,51,3,98.04,0,1346
2025-08-09,T007,True,False,True,168,0,97.13,304,1224
2025-08-09,T008,True,False,False,161,0,99.53,260,1223
2025-08-09,T009,True,False,True,182,1,96.95,230,1417
2025-08-09,T010,False,False,True,55,0,99.4,0,1186
2025-08-09,T011,True,False,True,172,0,98.15,236,445
2025-08-09,T012,True,False,True,149,2,97.37,325,1838
2025-08-09,T013,True,False,False,147,1,99.14,312,1401
2025-08-09,T014,True,False,True,172,0,95.14,261,1489
2025-08-09,T015,True,False,True,184,0,98.7,258,1627
2025-08-09,T016,False,False,True,95,0,96.23,0,557
2025-08-09,T017,True,False,True,186,0,98.47,266,1273
2025-08-09,T018,True,False,True,189,1,95.86,378,559
2025-08-09,T019,True,False,True,183,0,97.82,296,1262
2025-08-09,T020,True,False,True,175,0,99.03,288,1349
2025-08-09,T021,False,True,True,92,2,95.39,0,2997
2025-08-09,T022,True,False,True,160,1,98.81,393,1501
2025-08-09,T023,False,False,True,61,0,98.81,0,650
2025-08-09,T024,True,False,True,146,1,97.91,302,545
2025-08-09,T025,False,False,True,63,0,98.21,0,788
2025-08-10,T001,True,False,True,183,1,95.37,369,442
2025-08-10,T002,False,False,False,71,0,99.52,0,1503
2025-08-10,T003,True,False,True,190,0,96.18,298,1247
2025-08-10,T004,True,False,True,194,1,96.52,294,1811
2025-08-10,T005,True,False,True,182,0,95.37,375,716
2025-08-10,T006,True,False,True,176,0,96.38,278,916
2025-08-10,T007,True,False,True,153,2,97.47,399,895
2025-08-10,T008,False,False,False,55,2,98.88,0,1415
2025-08-10,T009,False,False,True,79,1,96.45,0,533
2025-08-10,T010,True,False,True,142,0,98.58,274,1832
2025-08-10,T011,True,False,True,186,0,97.07,301,1736
2025-08-10,T012,True,False,True,145,0,96.22,359,186
2025-08-10,T013,True,False,True,195,0,98.37,283,1392
2025-08-10,T014,False,False,True,84,0,95.71,0,220
2025-08-10,T015,True,False,True,148,0,96.91,261,1532
2025-08-10,T016,True,False,True,150,0,97.93,318,1570
2025-08-10,T017,True,False,False,152,1,97.37,326,484
2025-08-10,T018,False,False,True,100,0,97.57,0,1928
2025-08-10,T019,True,False,True,190,1,98.97,271,1177
2025-08-10,T020,True,False,True,146,0,97.64,242,1068
2025-08-10,T021,True,False,True,148,0,96.59,311,1151
2025-08-10,T022,False,False,True,56,1,96.38,0,1117
2025-08-10,T023,True,False,True,146,1,97.97,362,510
2025-08-10,T024,True,False,True,167,0,95.91,326,1634
2025-08-10,T025,True,False,True,178,0,96.66,228,142
2025-08-11,T001,False,True,True,88,2,95.94,0,7406
2025-08-11,T002,True,False,True,187,0,95.02,319,1733
2025-08-11,T003,True,False,True,152,0,96.73,245,529
2025-08-11,T004,True,False,True,192,0,96.93,204,1794
2025-08-11,T005,False,False,True,87,2,96.65,0,1391
2025-08-11,T006,True,False,True,173,0,96.29,352,28
2025-08-11,T007,True,False,True,198,0,98.07,259,1799
2025-08-11,T008,True,False,True,161,0,95.06,334,1419
2025-08-11,T009,True,False,True,199,0,96.34,395,646
2025-08-11,T010,True,False,True,199,0,98.02,356,976
2025-08-11,T011,True,False,True,140,1,99.24,357,23
2025-08-11,T012,True,False,True,190,1,95.98,324,123
2025-08-11,T013,False,False,True,85,0,98.91,0,1910
2025-08-11,T014,True,False,True,192,0,95.63,263,1795
2025-08-11,T015,True,False,True,142,0,95.71,219,1548
2025-08-11,T016,False,True,True,87,0,96.08,0,5776
2025-08-11,T017,False,False,True,86,1,98.71,0,1741
2025-08-11,T018,True,False,True,142,0,98.05,225,172
2025-08-11,T019,True,False,True,151,0,97.33,202,34
2025-08-11,T020,True,False,True,151,0,96.14,321,120
2025-08-11,T021,True,False,False,176,0,96.86,267,1053
2025-08-11,T022,False,False,True,53,0,97.19,0,1021
2025-08-11,T023,True,False,True,150,0,97.89,285,362
2025-08-11,T024,True,False,False,160,1,96.19,335,1313
2025-08-11,T025,False,False,True,93,1,96.15,0,1901
2025-08-12,T001,False,False,False,82,0,97.43,0,239
2025-08-12,T002,True,False,True,185,0,96.69,364,1202
2025-08-12,T003,True,False,True,191,0,95.36,288,127
2025-08-12,T004,False,False,True,82,0,99.57,0,1080
2025-08-12,T005,True,False,True,172,0,96.91,360,1896
2025-08-12,T006,False,False,False,96,2,97.1,0,1880
2025-08-12,T007,False,False,True,61,0,95.27,0,1618
2025-08-12,T008,True,False,False,157,0,95.25,353,141
2025-08-12,T009,True,False,True,170,2,95.71,283,1557
2025-08-12,T010,True,False,False,163,0,95.88,386,703
2025-08-12,T011,True,True,True,140,0,97.82,384,1468
2025-08-12,T012,False,False,True,77,0,98.29,0,1866
2025-08-12,T013,False,False,True,88,0,98.76,0,666
2025-08-12,T014,True,False,True,159,0,96.57,279,1037
2025-08-12,T015,True,False,True,162,0,96.07,260,974
2025-08-12,T016,False,False,True,80,2,95.1,0,709
2025-08-12,T017,True,False,True,160,0,95.11,348,24
2025-08-12,T018,False,False,False,92,0,96.05,0,335
2025-08-12,T019,False,False,True,82,0,98.77,0,1281
2025-08-12,T020,True,False,True,151,0,99.49,355,1189
2025-08-12,T021,True,False,True,156,0,97.89,302,1661
2025-08-12,T022,True,False,True,193,0,98.8,370,322
2025-08-12,T023,True,False,True,148,0,98.1,233,1095
2025-08-12,T024,False,False,True,72,1,96.31,0,1778
2025-08-12,T025,True,False,True,172,0,95.45,386,1949
2025-08-13,T001,False,False,True,56,0,96.76,0,1584
2025-08-13,T002,True,False,True,174,0,99.04,279,405
2025-08-13,T003,True,True,True,147,0,99.19,240,3967
2025-08-13,T004,True,False,True,193,0,95.1,201,437
2025-08-13,T005,True,False,False,198,0,99.28,332,1702
2025-08-13,T006,True,False,True,184,0,96.92,267,1372
2025-08-13,T007,False,False,True,53,1,95.07,0,664
2025-08-13,T008,True,True,True,149,0,97.66,219,7089
2025-08-13,T009,True,False,True,155,0,96.9,351,297
2025-08-13,T010,False,False,True,68,1,95.33,0,902
2025-08-13,T011,False,True,True,64,1,99.14,0,3826
2025-08-13,T012,True,False,True,153,0,96.75,392,391
2025-08-13,T013,True,False,True,187,2,97.65,359,1735
2025-08-13,T014,False,False,False,73,0,96.72,0,1366
2025-08-13,T015,False,False,True,93,0,95.4,0,1157
2025-08-13,T016,True,False,True,186,0,96.97,347,1193
2025-08-13,T017,True,False,True,147,2,97.32,222,1566
2025-08-13,T018,True,False,True,191,2,95.62,318,482
2025-08-13,T019,True,False,True,157,0,99.73,201,1800
2025-08-13,T020,False,True,True,54,1,95.46,0,2242
2025-08-13,T021,True,False,False,197,1,96.99,369,175
2025-08-13,T022,True,False,True,182,1,96.61,239,271
2025-08-13,T023,True,False,True,160,0,98.75,285,327
2025-08-13,T024,True,False,True,156,1,96.57,244,743
2025-08-13,T025,True,False,False,184,1,95.56,219,1593
2025-08-14,T001,True,False,True,151,0,96.98,352,1165
2025-08-14,T002,False,False,True,72,3,95.29,0,723
2025-08-14,T003,True,False,True,177,1,97.17,370,1063
2025-08-14,T004,True,False,True,142,0,96.5,372,1145
2025-08-14,T005,True,False,True,174,0,99.07,362,19
2025-08-14,T006,True,False,False,148,1,99.41,325,190
2025-08-14,T007,True,False,True,172,0,99.0,371,372
2025-08-14,T008,True,False,True,181,0,95.49,251,867
2025-08-14,T009,False,True,True,96,0,98.26,0,2433
2025-08-14,T010,True,True,True,161,0,97.84,338,5142
2025-08-14,T011,True,False,False,148,0,98.92,263,330
2025-08-14,T012,True,False,True,167,0,98.86,316,1754
2025-08-14,T013,False,False,True,55,2,98.28,0,755
2025-08-14,T014,False,False,True,100,0,97.21,0,1039
2025-08-14,T015,True,False,True,183,0,95.93,381,654
2025-08-14,T016,False,False,False,72,0,96.99,0,242
2025-08-14,T017,True,False,True,166,0,98.08,209,333
2025-08-14,T018,False,False,True,100,1,97.06,0,160
2025-08-14,T019,False,False,True,88,1,99.05,0,1646
2025-08-14,T020,True,False,True,193,1,96.23,207,349
2025-08-14,T021,True,False,True,186,1,96.47,354,448
2025-08-14,T022,True,False,True,182,1,98.36,333,796
2025-08-14,T023,True,False,True,183,1,99.09,234,1277
2025-08-14,T024,True,False,True,192,0,97.24,204,1789
2025-08-14,T025,True,False,False,176,0,95.5,323,1660
2025-08-15,T001,False,False,True,67,0,97.37,0,24
2025-08-15,T002,True,False,True,191,0,95.04,367,1697
2025-08-15,T003,False,False,True,57,0,99.12,0,1769
2025-08-15,T004,True,False,True,175,0,99.04,334,657
2025-08-15,T005,True,False,True,200,0,98.99,361,1695
2025-08-15,T006,True,False,True,175,0,95.95,381,157
2025-08-15,T007,False,False,True,72,0,95.42,0,184
2025-08-15,T008,True,False,True,151,0,97.1,302,1008
2025-08-15,T009,False,False,True,91,0,97.27,0,231
2025-08-15,T010,True,False,True,186,0,96.23,306,1903
2025-08-15,T011,False,False,True,91,0,96.55,0,203
2025-08-15,T012,True,False,True,179,0,97.07,263,1826
2025-08-15,T013,True,False,True,195,0,97.81,389,455
2025-08-15,T014,False,False,True,98,0,97.31,0,1734
2025-08-15,T015,False,False,True,68,0,99.15,0,218
2025-08-15,T016,True,True,True,180,0,97.66,400,3934
2025-08-15,T017,True,False,False,149,1,98.55,234,644
2025-08-15,T018,True,True,True,147,0,96.56,368,5460
2025-08-15,T019,True,False,False,152,0,97.67,317,240
2025-08-15,T020,False,False,True,89,0,98.77,0,12
2025-08-15,T021,False,False,False,84,0,96.3,0,1017
2025-08-15,T022,True,False,True,181,1,95.97,276,472
2025-08-15,T023,False,False,True,65,1,96.37,0,827
2025-08-15,T024,True,False,True,167,3,95.11,226,93
2025-08-15,T025,True,False,True,165,1,95.13,323,702
2025-08-16,T001,True,False,True,144,0,98.91,205,1027
2025-08-16,T002,False,False,True,93,0,96.82,0,780
2025-08-16,T003,True,False,True,153,0,97.0,203,1705
2025-08-16,T004,True,False,False,188,0,95.28,337,30
2025-08-16,T005,True,False,False,169,0,97.17,203,84
2025-08-16,T006,True,False,True,196,1,96.44,302,304
2025-08-16,T007,True,False,True,188,1,95.05,318,322
2025-08-16,T008,True,False,False,196,0,96.29,349,317
2025-08-16,T009,True,False,True,190,0,99.39,265,1465
2025-08-16,T010,True,False,True,192,0,96.46,367,1456
2025-08-16,T011,False,False,False,98,0,95.1,0,1358
2025-08-16,T012,True,False,False,169,0,97.75,201,1105
2025-08-16,T013,True,False,True,190,1,95.33,366,1152
2025-08-16,T014,False,False,True,95,0,98.41,0,1517
2025-08-16,T015,False,False,True,91,0,99.39,0,1719
2025-08-16,T016,True,False,True,158,0,97.91,253,243
2025-08-16,T017,True,False,True,160,0,99.3,272,585
2025-08-16,T018,True,True,True,149,0,96.88,350,7894
2025-08-16,T019,True,False,True,188,0,95.81,245,705
2025-08-16,T020,False,False,False,100,1,97.08,0,1499
2025-08-16,T021,True,False,True,189,1,98.33,237,979
2025-08-16,T022,False,False,True,84,1,98.48,0,567
2025-08-16,T023,True,False,True,155,1,98.56,387,749
2025-08-16,T024,True,False,True,163,3,96.69,261,601
2025-08-16,T025,False,False,True,54,0,97.1,0,1327
2025-08-17,T001,True,False,True,188,0,99.8,242,1912
2025-08-17,T002,True,False,True,150,0,97.99,249,524
2025-08-17,T003,False,False,False,60,1,99.25,0,439
2025-08-17,T004,True,True,True,140,1,99.6,392,4814
2025-08-17,T005,True,False,True,165,0,99.3,262,1938
2025-08-17,T006,True,False,True,194,0,98.36,366,371
2025-08-17,T007,True,False,True,194,1,98.12,247,433
2025-08-17,T008,False,True,True,99,1,96.29,0,6810
2025-08-17,T009,True,True,False,161,0,95.16,200,2411
2025-08-17,T010,True,True,True,188,0,96.9,238,6724
2025-08-17,T011,True,False,True,165,0,99.02,237,597
2025-08-17,T012,False,False,True,53,0,95.74,0,387
2025-08-17,T013,True,False,True,165,0,97.35,249,578
2025-08-17,T014,False,False,True,93,0,95.8,0,1021
2025-08-17,T015,True,False,True,191,0,96.36,320,1683
2025-08-17,T016,False,False,True,82,2,99.52,0,97
2025-08-17,T017,True,False,True,177,0,96.97,269,40
2025-08-17,T018,False,False,True,56,0,95.36,0,1136
2025-08-17,T019,True,False,True,197,0,99.29,276,903
2025-08-17,T020,False,False,True,66,0,95.25,0,1585
2025-08-17,T021,True,True,True,177,0,99.42,367,5378
2025-08-17,T022,True,False,True,175,0,99.68,257,158
2025-08-17,T023,True,False,True,162,0,99.48,318,986
2025-08-17,T024,False,False,True,94,0,98.16,0,925
2025-08-17,T025,True,False,True,155,0,98.38,387,407
2025-08-18,T001,False,False,True,55,0,98.27,0,1975
2025-08-18,T002,False,False,True,63,0,97.22,0,92
2025-08-18,T003,True,False,False,159,1,97.9,281,960
2025-08-18,T004,False,False,True,71,0,96.25,0,1416
2025-08-18,T005,True,True,True,198,0,98.93,341,5486
2025-08-18,T006,True,False,True,172,0,97.94,210,1451
2025-08-18,T007,False,False,True,50,0,99.49,0,1296
2025-08-18,T008,True,False,False,159,0,97.15,315,759
2025-08-18,T009,True,False,True,148,0,96.44,270,1734
2025-08-18,T010,True,False,True,178,0,95.5,350,330
2025-08-18,T011,True,False,True,181,0,99.58,343,1517
2025-08-18,T012,True,False,True,197,0,97.06,314,788
2025-08-18,T013,True,False,True,157,0,98.01,201,993
2025-08-18,T014,True,False,True,171,0,95.06,217,799
2025-08-18,T015,False,False,True,75,0,97.96,0,134
2025-08-18,T016,False,True,True,76,1,98.66,0,3853
2025-08-18,T017,False,False,True,64,0,98.56,0,1990
2025-08-18,T018,True,False,True,162,1,97.14,249,645
2025-08-18,T019,False,True,True,85,0,99.44,0,6832
2025-08-18,T020,True,False,True,174,0,97.67,242,1406
2025-08-18,T021,False,True,True,95,0,96.58,0,3153
2025-08-18,T022,True,False,True,161,0,97.73,336,1384
2025-08-18,T023,True,False,True,199,1,98.03,374,1079
2025-08-18,T024,False,False,True,90,1,97.19,0,767
2025-08-18,T025,False,True,True,86,2,98.42,0,2827
2025-08-19,T001,True,False,True,188,1,99.6,228,1044
2025-08-19,T002,False,False,True,53,2,96.42,0,775
2025-08-19,T003,False,False,False,77,0,98.71,0,828
2025-08-19,T004,True,False,True,160,0,96.56,279,989
2025-08-19,T005,True,False,True,194,0,99.71,297,542
2025-08-19,T006,False,False,True,55,1,99.57,0,1839
2025-08-19,T007,True,False,True,164,0,99.01,388,1116
2025-08-19,T008,False,False,True,99,0,98.04,0,312
2025-08-19,T009,True,False,True,162,0,99.14,365,1040
2025-08-19,T010,True,False,True,167,0,97.31,390,857
2025-08-19,T011,True,False,True,164,0,95.95,398,1807
2025-08-19,T012,False,False,True,63,0,97.98,0,676
2025-08-19,T013,True,False,True,154,0,99.0,288,97
2025-08-19,T014,True,False,True,191,1,99.49,263,792
2025-08-19,T015,True,False,False,172,3,96.4,291,389
2025-08-19,T016,True,False,True,193,1,97.39,333,1782
2025-08-19,T017,False,False,True,72,0,95.14,0,1908
2025-08-19,T018,True,False,True,142,0,96.35,359,1037
2025-08-19,T019,True,False,True,176,1,95.57,248,558
2025-08-19,T020,True,False,True,179,0,96.39,207,1081
2025-08-19,T021,False,False,True,72,0,98.47,0,1788
2025-08-19,T022,True,False,True,140,3,97.14,325,1805
2025-08-19,T023,True,False,True,144,1,96.99,314,405
2025-08-19,T024,True,False,True,197,0,99.06,204,644
2025-08-19,T025,True,False,True,160,1,99.67,288,569
2025-08-20,T001,True,False,True,193,0,95.45,316,669
2025-08-20,T002,True,False,True,164,0,95.65,349,696
2025-08-20,T003,True,True,True,166,1,95.29,349,1124
2025-08-20,T004,False,False,True,79,0,95.33,0,323
2025-08-20,T005,True,False,True,158,0,99.11,255,1922
2025-08-20,T006,False,False,True,73,0,97.26,0,1168
2025-08-20,T007,True,False,True,170,0,95.92,249,190
2025-08-20,T008,True,False,True,148,0,99.2,254,633
2025-08-20,T009,True,False,True,172,0,98.99,300,1159
2025-08-20,T010,False,False,True,78,0,95.03,0,1586
2025-08-20,T011,True,False,True,171,1,97.06,326,785
2025-08-20,T012,False,False,True,59,1,99.6,0,1989
2025-08-20,T013,True,False,True,146,2,97.07,353,678
2025-08-20,T014,True,False,True,199,1,96.25,215,965
2025-08-20,T015,True,False,False,196,0,97.97,368,1578
2025-08-20,T016,True,False,True,159,1,99.29,356,1391
2025-08-20,T017,False,False,True,50,0,98.89,0,1418
2025-08-20,T018,True,False,True,159,0,96.77,352,130
2025-08-20,T019,False,False,True,78,0,97.5,0,1788
2025-08-20,T020,True,False,True,174,1,96.9,371,366
2025-08-20,T021,True,False,True,156,0,96.61,359,220
2025-08-20,T022,True,False,True,141,2,96.17,207,968
2025-08-20,T023,True,False,True,183,0,97.47,363,1256
2025-08-20,T024,True,False,True,181,0,96.99,304,1170
2025-08-20,T025,True,False,True,172,0,95.96,395,1950
2025-08-21,T001,False,True,True,73,0,95.76,0,5295
2025-08-21,T002,True,False,False,192,1,95.04,222,332
2025-08-21,T003,True,False,True,146,0,96.81,241,1034
2025-08-21,T004,False,False,True,71,1,96.51,0,1773
2025-08-21,T005,True,False,True,167,0,98.28,354,140
2025-08-21,T006,True,False,True,157,0,99.6,229,1215
2025-08-21,T007,True,False,True,153,2,96.75,232,1451
2025-08-21,T008,False,False,True,95,0,98.73,0,1299
2025-08-21,T009,True,False,True,178,0,96.44,337,1234
2025-08-21,T010,True,False,True,185,0,97.62,362,1153
2025-08-21,T011,True,False,False,150,0,97.18,364,1667
2025-08-21,T012,True,False,False,195,0,98.16,277,1997
2025-08-21,T013,True,False,True,166,2,97.11,271,1509
2025-08-21,T014,True,False,True,147,1,99.52,245,31
2025-08-21,T015,True,True,True,166,1,97.63,352,5560
2025-08-21,T016,True,True,True,189,2,96.07,276,3673
2025-08-21,T017,True,False,True,145,0,96.24,394,245
2025-08-21,T018,True,True,False,182,0,95.16,352,3368
2025-08-21,T019,True,False,True,148,1,97.93,229,756
2025-08-21,T020,True,False,False,176,0,98.84,240,1040
2025-08-21,T021,True,False,True,173,1,97.15,329,281
2025-08-21,T022,False,False,True,54,1,98.27,0,1405
2025-08-21,T023,True,False,True,140,1,98.73,265,1149
2025-08-21,T024,False,False,False,91,0,96.47,0,423
2025-08-21,T025,True,False,True,185,0,97.09,377,1629
2025-08-22,T001,True,False,True,191,1,96.82,375,1778
2025-08-22,T002,True,False,True,153,0,99.17,306,1390
2025-08-22,T003,True,False,True,163,0,98.73,379,1417
2025-08-22,T004,False,False,True,64,0,95.95,0,1834
2025-08-22,T005,True,False,True,166,0,95.36,308,297
2025-08-22,T006,False,True,True,66,0,98.79,0,2187
2025-08-22,T007,True,False,True,192,1,98.38,364,1101
2025-08-22,T008,True,False,False,177,1,97.91,243,1421
2025-08-22,T009,True,False,True,192,0,98.01,276,286
2025-08-22,T010,True,False,True,161,2,99.31,303,821
2025-08-22,T011,True,False,True,185,1,97.46,238,770
2025-08-22,T012,False,False,True,100,0,97.69,0,1771
2025-08-22,T013,True,False,True,174,0,99.11,291,1828
2025-08-22,T014,True,False,True,167,2,98.95,253,1189
2025-08-22,T015,False,False,True,79,0,95.68,0,905
2025-08-22,T016,True,False,True,148,0,99.73,287,668
2025-08-22,T017,False,False,True,58,0,96.24,0,1989
2025-08-22,T018,False,False,True,82,0,96.97,0,3
2025-08-22,T019,True,False,True,187,0,96.79,339,1109
2025-08-22,T020,True,False,True,167,0,98.16,295,1864
2025-08-22,T021,True,False,True,141,0,95.73,239,1037
2025-08-22,T022,False,False,True,94,0,96.28,0,480
2025-08-22,T023,False,False,True,87,1,97.04,0,1484
2025-08-22,T024,True,False,True,192,1,97.85,214,1803
2025-08-22,T025,False,False,True,67,0,96.02,0,1150
2025-08-23,T001,True,False,True,173,0,95.09,366,583
2025-08-23,T002,True,False,True,175,0,96.25,395,661
2025-08-23,T003,True,False,True,195,0,95.31,362,80
2025-08-23,T004,True,False,True,193,1,96.69,356,1756
2025-08-23,T005,True,False,True,164,0,96.53,289,973
2025-08-23,T006,True,False,True,168,0,99.06,364,194
2025-08-23,T007,False,True,True,62,1,95.39,0,7806
2025-08-23,T008,False,False,True,53,0,98.38,0,473
2025-08-23,T009,True,False,True,173,2,98.25,314,527
2025-08-23,T010,True,False,True,177,0,95.68,391,305
2025-08-23,T011,False,False,True,61,0,97.26,0,758
2025-08-23,T012,True,False,True,185,1,96.77,300,1988
2025-08-23,T013,True,False,True,148,0,96.48,379,1802
2025-08-23,T014,True,False,True,149,0,95.97,210,929
2025-08-23,T015,True,False,True,159,1,96.71,245,1652
2025-08-23,T016,True,False,True,167,0,96.8,358,57
2025-08-23,T017,True,False,False,175,0,97.5,328,1180
2025-08-23,T018,True,False,True,156,0,95.84,368,1251
2025-08-23,T019,True,False,True,190,0,98.06,326,1838
2025-08-23,T020,False,False,False,73,1,96.19,0,426
2025-08-23,T021,True,False,True,185,0,96.59,250,1807
2025-08-23,T022,True,False,True,168,0,99.67,233,248
2025-08-23,T023,True,False,True,154,0,99.23,215,1304
2025-08-23,T024,False,False,True,92,0,96.76,0,1929
2025-08-23,T025,False,False,True,62,0,97.61,0,421
2025-08-24,T001,False,True,True,86,2,98.29,0,1042
2025-08-24,T002,True,False,True,190,0,95.22,378,1123
2025-08-24,T003,False,True,True,50,1,99.62,0,2838
2025-08-24,T004,True,False,True,174,0,99.38,200,239
2025-08-24,T005,True,False,True,199,0,98.37,237,1073
2025-08-24,T006,False,False,True,70,0,95.54,0,367
2025-08-24,T007,True,False,True,149,2,96.75,269,210
2025-08-24,T008,False,False,True,68,0,98.1,0,1207
2025-08-24,T009,True,False,True,182,0,97.66,238,1344
2025-08-24,T010,True,False,True,193,0,97.74,228,886
2025-08-24,T011,True,False,True,197,0,98.93,368,522
2025-08-24,T012,True,False,False,190,0,95.31,303,841
2025-08-24,T013,False,True,True,85,1,98.23,0,4109
2025-08-24,T014,False,False,True,88,0,97.59,0,1311
2025-08-24,T015,False,False,True,61,0,95.42,0,216
2025-08-24,T016,True,False,True,197,0,96.77,295,1615
2025-08-24,T017,False,False,True,96,0,97.73,0,1738
2025-08-24,T018,False,False,True,91,1,97.97,0,603
2025-08-24,T019,False,False,True,55,1,96.4,0,1174
2025-08-24,T020,True,False,False,148,0,98.59,237,223
2025-08-24,T021,True,False,True,164,0,99.12,293,1152
2025-08-24,T022,False,True,True,63,0,95.03,0,7251
2025-08-24,T023,False,False,True,68,0,95.15,0,1414
2025-08-24,T024,True,False,True,194,1,95.84,390,1863
2025-08-24,T025,True,False,False,146,0,98.94,372,1074
2025-08-25,T001,True,False,False,175,2,96.87,212,1630
2025-08-25,T002,False,False,True,62,0,97.53,0,1135
2025-08-25,T003,True,False,True,165,2,97.55,308,953
2025-08-25,T004,False,False,True,99,1,96.17,0,1820
2025-08-25,T005,False,False,True,94,0,98.09,0,58
2025-08-25,T006,True,False,True,197,0,96.2,234,396
2025-08-25,T007,False,False,True,91,0,99.11,0,216
2025-08-25,T008,True,False,True,174,0,95.76,277,1007
2025-08-25,T009,True,False,True,175,0,99.7,212,1206
2025-08-25,T010,False,False,True,57,0,99.37,0,1002
2025-08-25,T011,False,False,True,79,0,99.06,0,1168
2025-08-25,T012,True,False,True,140,0,98.72,393,51
2025-08-25,T013,True,False,True,182,1,98.88,391,1053
2025-08-25,T014,True,False,True,149,0,97.48,343,439
2025-08-25,T015,True,False,True,193,0,97.66,363,829
2025-08-25,T016,True,False,True,166,0,95.9,208,1325
2025-08-25,T017,True,False,True,199,0,95.31,327,346
2025-08-25,T018,True,False,True,152,1,95.06,356,1751
2025-08-25,T019,True,False,True,194,0,98.94,274,812
2025-08-25,T020,True,False,True,149,0,98.11,252,1358
2025-08-25,T021,True,False,True,156,1,99.33,277,1678
2025-08-25,T022,False,False,True,94,0,97.51,0,1794
2025-08-25,T023,True,False,True,162,0,99.64,243,21
2025-08-25,T024,True,False,False,195,1,96.9,397,1080
2025-08-25,T025,True,False,True,161,0,98.79,391,206
2025-08-26,T001,True,False,True,151,0,98.65,320,1277
2025-08-26,T002,True,False,True,175,1,96.69,203,1714
2025-08-26,T003,True,False,True,187,1,98.19,345,931
2025-08-26,T004,False,False,True,83,0,95.97,0,553
2025-08-26,T005,False,False,False,83,2,97.35,0,191
2025-08-26,T006,True,False,False,165,0,95.38,217,338
2025-08-26,T007,True,False,True,170,2,97.78,258,169
2025-08-26,T008,True,False,True,146,0,98.5,242,1053
2025-08-26,T009,True,False,True,195,0,98.21,225,1443
2025-08-26,T010,True,False,False,166,0,96.9,334,1430
2025-08-26,T011,True,False,True,161,0,98.88,297,457
2025-08-26,T012,True,False,True,177,0,98.71,374,1439
2025-08-26,T013,False,False,False,74,1,95.77,0,1224
2025-08-26,T014,True,False,True,182,1,95.05,314,1833
2025-08-26,T015,True,False,True,151,0,98.63,286,347
2025-08-26,T016,True,False,True,176,0,99.54,306,688
2025-08-26,T017,True,False,True,168,0,98.3,294,1516
2025-08-26,T018,True,True,True,162,0,95.24,346,5002
2025-08-26,T019,False,False,True,100,2,95.41,0,1178
2025-08-26,T020,False,False,True,98,2,97.08,0,434
2025-08-26,T021,True,False,True,147,0,96.1,399,919
2025-08-26,T022,True,True,False,164,0,96.0,374,7449
2025-08-26,T023,True,False,True,200,0,97.67,333,58
2025-08-26,T024,True,False,False,167,2,99.49,297,1969
2025-08-26,T025,True,False,True,170,0,98.77,281,481
2025-08-27,T001,False,False,True,95,0,96.79,0,367
2025-08-27,T002,False,False,True,95,0,98.88,0,311
2025-08-27,T003,True,False,True,180,0,97.96,389,1657
2025-08-27,T004,False,False,True,80,1,98.69,0,170
2025-08-27,T005,False,False,True,69,0,97.73,0,402
2025-08-27,T006,True,False,True,178,0,97.81,201,1204
2025-08-27,T007,True,False,False,181,0,98.34,248,457
2025-08-27,T008,False,False,True,68,0,96.67,0,941
2025-08-27,T009,True,False,True,178,0,99.17,380,1334
2025-08-27,T010,True,False,True,143,0,96.28,359,1586
2025-08-27,T011,True,False,True,164,0,95.74,293,1627
2025-08-27,T012,True,False,True,163,0,96.48,225,1912
2025-08-27,T013,True,False,True,174,0,97.95,337,133
2025-08-27,T014,False,False,True,64,0,97.61,0,490
2025-08-27,T015,True,False,True,148,0,99.5,275,252
2025-08-27,T016,True,False,False,180,1,98.83,308,1211
2025-08-27,T017,False,False,True,69,0,96.65,0,288
2025-08-27,T018,True,False,True,152,0,98.2,394,1794
2025-08-27,T019,False,False,True,54,0,96.63,0,1655
2025-08-27,T020,True,False,True,172,0,98.81,257,1822
2025-08-27,T021,False,False,True,71,0,98.61,0,1568
2025-08-27,T022,True,False,True,152,0,98.39,345,1822
2025-08-27,T023,True,False,True,152,0,97.87,308,1716
2025-08-27,T024,False,False,True,55,0,96.64,0,647
2025-08-27,T025,True,False,True,144,1,96.9,291,1896
2025-08-28,T001,True,False,True,149,0,96.21,396,1649
2025-08-28,T002,True,False,True,180,3,99.6,231,205
